,ItemID,name,description,colloq,plaintext,into,image,gold,tags,maps,stats,from,depth,inStore,effect,consumed,requiredAlly,stacks,hideFromAll,consumeOnFull,specialRecipe,requiredChampion
272,6616,Staff of Flowing Water,<mainText><stats><attention>40</attention> Ability Power<br><attention>8%</attention> Heal and Shield Power<br><attention>125%</attention> Base Mana Regen<br><attention>15</attention> Ability Haste</stats><br><br><passive>Rapids</passive><br>Healing or Shielding an ally grants you both <magicDamage>30 Ability Power</magicDamage> and <speed>10% Move Speed</speed> for 4 seconds.</mainText>,,Your heals and shields reduce crowd control and grant Move Speed,,"{'full': '6616.png', 'sprite': 'item4.png', 'group': 'item', 'x': 96, 'y': 432, 'w': 48, 'h': 48}","{'base': 600, 'purchasable': True, 'total': 2300, 'sell': 1610}","['SpellDamage', 'ManaRegen', 'CooldownReduction', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatMagicDamageMod': 40},"['3108', '3114']",3.0,,,,,,,,,
273,6617,Moonstone Renewer,<mainText><stats><attention>30</attention> Ability Power<br><attention>250</attention> Health<br><attention>20</attention> Ability Haste<br><attention>125%</attention> Base Mana Regen</stats><br><br><passive>Starlit Grace</passive><br>Healing or shielding an ally chains to the nearest ally champion for a percentage of the original amount.</mainText>,,Your heals and shields cool down faster and have greater effect on low health allies,['7021'],"{'full': '6617.png', 'sprite': 'item4.png', 'group': 'item', 'x': 144, 'y': 432, 'w': 48, 'h': 48}","{'base': 400, 'purchasable': True, 'total': 2200, 'sell': 1540}","['Health', 'SpellDamage', 'ManaRegen', 'CooldownReduction', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 250, 'FlatMagicDamageMod': 30}","['3067', '4642']",3.0,,,,,,,,,
274,6620,Echoes of Helia,<mainText><stats><attention>40</attention> Ability Power<br><attention>200</attention> Health<br><attention>20</attention> Ability Haste<br><attention>125%</attention> Base Mana Regen</stats><br><br><passive>Soul Siphon</passive><br>Damaging a champion grants a <passive>Soul Shard</passive>. Healing or Shielding an ally consumes all <passive>Soul Shards</passive> to heal the ally and deal magic damage to the nearest enemy champion per Shard.<br><br></mainText>,,"Damage low-health enemies to trigger a cursed explosion, dealing damage and slowing nearby foes",['7033'],"{'full': '6620.png', 'sprite': 'item4.png', 'group': 'item', 'x': 192, 'y': 432, 'w': 48, 'h': 48}","{'base': 400, 'purchasable': True, 'total': 2200, 'sell': 1540}","['Health', 'SpellDamage', 'ManaRegen', 'CooldownReduction', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 200, 'FlatMagicDamageMod': 40}","['3067', '4642']",3.0,,,,,,,,,
275,6621,Dawncore,<mainText><stats><attention>60</attention> Ability Power<br><attention>16%</attention> Heal and Shield Power<br><attention>100%</attention> Base Mana Regen</stats><br><br><passive>First Light</passive><br>Gain <healing>2% Heal and Shield Power</healing> and <scaleAP>10 Ability Power</scaleAP> per 100% Base Mana Regen.</mainText>,,,['7035'],"{'full': '6621.png', 'sprite': 'item4.png', 'group': 'item', 'x': 240, 'y': 432, 'w': 48, 'h': 48}","{'base': 250, 'purchasable': True, 'total': 2700, 'sell': 1890}","['SpellDamage', 'ManaRegen']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatMagicDamageMod': 60},"['1026', '3114', '3114']",3.0,,,,,,,,,
276,6630,Goredrinker,<mainText><stats><attention>55</attention> Attack Damage<br><attention>400</attention> Health<br><attention>20</attention> Ability Haste<br><attention>8%</attention> Omnivamp</stats><br><br><br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items Health and Ability Haste.<br><br><active>Active -</active> <active>Thirsting Slash:</active> Deal damage to nearby enemies. Restore Health for each champion hit.</mainText>,,,['7015'],"{'full': '6630.png', 'sprite': 'item4.png', 'group': 'item', 'x': 288, 'y': 432, 'w': 48, 'h': 48}","{'base': 200, 'purchasable': False, 'total': 3200, 'sell': 2240}","['Health', 'Damage', 'LifeSteal', 'Active', 'CooldownReduction', 'SpellVamp', 'AbilityHaste']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatHPPoolMod': 400, 'FlatPhysicalDamageMod': 55}","['6029', '3044', '3067']",3.0,False,,,,,,,,
277,6631,Stridebreaker,<mainText><stats><attention>50</attention> Attack Damage<br><attention>30%</attention> Attack Speed<br><attention>450</attention> Health</stats><br><br><passive>Cleave</passive><br>Attacks deal physical damage to nearby enemies.<br><br><passive>Temper</passive><br>Dealing <physicalDamage>physical damage</physicalDamage> grants Move Speed.<br><br><active>ACTIVE</active><br><active>Breaking Shockwave</active><br>Deal physical damage and <status>Slow</status> nearby enemies and gain Move Speed per champion. Can move while casting.</mainText>,,,['7016'],"{'full': '6631.png', 'sprite': 'item4.png', 'group': 'item', 'x': 336, 'y': 432, 'w': 48, 'h': 48}","{'base': 700, 'purchasable': True, 'total': 3300, 'sell': 2310}","['Health', 'Damage', 'AttackSpeed', 'Slow', 'NonbootsMovement']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 450, 'FlatPhysicalDamageMod': 50, 'PercentAttackSpeedMod': 0.3}","['3077', '3044', '1042']",3.0,,,,,,,,,
278,6632,Divine Sunderer,"<mainText><stats><attention>40</attention> Attack Damage<br><attention>300</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><li><passive>Spellblade:</passive> After using an Ability, your next Attack is enhanced with additional damage <OnHit>On-Hit</OnHit>. If the target is a champion, also heal.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items Armor Penetration and Magic Penetration.<br></mainText>",,,['7017'],"{'full': '6632.png', 'sprite': 'item4.png', 'group': 'item', 'x': 384, 'y': 432, 'w': 48, 'h': 48}","{'base': 700, 'purchasable': False, 'total': 3500, 'sell': 2450}","['Health', 'Damage', 'CooldownReduction', 'OnHit', 'MagicPenetration', 'ArmorPenetration', 'AbilityHaste']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatHPPoolMod': 300, 'FlatPhysicalDamageMod': 40}","['3133', '3057', '3067']",3.0,False,,,,,,,,
279,6653,Liandry's Torment,"<mainText><stats><attention>90</attention> Ability Power<br><attention>300</attention> Health</stats><br><br><passive>Torment</passive><br>Dealing damage with Abilities causes enemies to burn.<br><br><passive>Suffering</passive><br>For each second in combat with enemy champions, gain increased damage. </mainText>",,"Charge up in combat to deal high damage over time, especially against durable enemies",['7012'],"{'full': '6653.png', 'sprite': 'item4.png', 'group': 'item', 'x': 432, 'y': 432, 'w': 48, 'h': 48}","{'base': 800, 'purchasable': True, 'total': 3000, 'sell': 2100}","['Health', 'SpellDamage']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 300, 'FlatMagicDamageMod': 90}","['3147', '2508']",3.0,,,,,,,,,
280,6655,Luden's Companion,"<mainText><stats><attention>95</attention> Ability Power<br><attention>600</attention> Mana<br><attention>25</attention> Ability Haste</stats><br><br><passive>Fire</passive><br>Damaging Abilities fire Shots that deal additional damage to the target and nearby enemies. Remaining Shots fire on the primary target, dealing reduced damage.</mainText>",,"High burst damage, good against fragile foes",['7013'],"{'full': '6655.png', 'sprite': 'item5.png', 'group': 'item', 'x': 0, 'y': 0, 'w': 48, 'h': 48}","{'base': 600, 'purchasable': True, 'total': 2900, 'sell': 2030}","['SpellDamage', 'Mana', 'CooldownReduction', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatMPPoolMod': 600, 'FlatMagicDamageMod': 95}","['3802', '3145']",3.0,,,,,,,,,
281,6656,Everfrost,"<mainText><stats><attention>70</attention> Ability Power<br><attention>250</attention> Health<br><attention>600</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><br><br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items Ability Power. <br><br><br><active>Active -</active> <active>Glaciate:</active> Deal damage in a cone, <status>Slowing</status> enemies hit. Enemies at the center of the cone are <status>Rooted</status> instead.</mainText>",,,['7014'],"{'full': '6656.png', 'sprite': 'item5.png', 'group': 'item', 'x': 48, 'y': 0, 'w': 48, 'h': 48}","{'base': 465, 'purchasable': False, 'total': 2865, 'sell': 2006}","['Health', 'SpellDamage', 'Mana', 'Active', 'CooldownReduction', 'Slow', 'AbilityHaste']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatMPPoolMod': 600, 'FlatHPPoolMod': 250, 'FlatMagicDamageMod': 70}","['3067', '3802', '1052']",3.0,False,,,,,,,,
282,6657,Rod of Ages,"<mainText><stats><attention>50</attention> Ability Power<br><attention>400</attention> Health<br><attention>400</attention> Mana</stats><br><br><passive>Timeless</passive><br>This item gains Health, Mana and Ability Power every 60 seconds. Upon reaching max stacks, gain a level.<br><br><passive>Eternity</passive><br>Taking damage from champions restores Mana.Casting an ability heals for a % of Mana spent.</mainText>",,,['7028'],"{'full': '6657.png', 'sprite': 'item5.png', 'group': 'item', 'x': 96, 'y': 0, 'w': 48, 'h': 48}","{'base': 450, 'purchasable': True, 'total': 2600, 'sell': 1820}","['Health', 'HealthRegen', 'SpellDamage', 'Mana', 'ManaRegen']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatMPPoolMod': 400, 'FlatHPPoolMod': 400, 'FlatMagicDamageMod': 50}","['1026', '3803']",3.0,,,,,,,,,
283,6660,Bami's Cinder,<mainText><stats><attention>200</attention> Health<br><attention>5</attention> Ability Haste</stats><br><br><passive>Immolate</passive><br>Taking or dealing damage causes you to begin dealing magic damage per second to nearby enemies (increased against minions and monsters).</mainText>,,,"['3068', '6664']","{'full': '6660.png', 'sprite': 'item5.png', 'group': 'item', 'x': 144, 'y': 0, 'w': 48, 'h': 48}","{'base': 250, 'purchasable': True, 'total': 900, 'sell': 630}","['Health', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatHPPoolMod': 200},"['1028', '2022']",2.0,,,,,,,,,
284,6662,Iceborn Gauntlet,"<mainText><stats><attention>300</attention> Health<br><attention>50</attention> Armor<br><attention>15</attention> Ability Haste</stats><br><br><passive>Spellblade</passive><br>After using an Ability, your next Attack is enhanced with additional damage and creates a frost field for 2s. Enemies that move across the field are <status>Slowed</status>.</mainText>",,"High Magic Resist.Passively slow nearby enemies. When spells are cast near you, release a wave of energy that damages and slows.",['7005'],"{'full': '6662.png', 'sprite': 'item5.png', 'group': 'item', 'x': 192, 'y': 0, 'w': 48, 'h': 48}","{'base': 500, 'purchasable': True, 'total': 2600, 'sell': 1820}","['Health', 'Armor', 'CooldownReduction', 'Slow', 'OnHit', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 300, 'FlatArmorMod': 50}","['3057', '1028', '1031']",3.0,,,,,,,,,
285,6664,Hollow Radiance,<mainText><stats><attention>450</attention> Health<br><attention>40</attention> Magic Resist<br><attention>10</attention> Ability Haste<br><attention>100%</attention> Base Health Regen</stats><br><br><passive>Immolate</passive><br>Taking or dealing damage causes you to begin dealing magic damage to nearby enemies.<br><br><passive>Desolate</passive><br>Killing an enemy deals magic damage in an area around them.<br><br></mainText>,,Immobilize enemies to gain a shield. Activate to run faster at opponents.,,"{'full': '6664.png', 'sprite': 'item5.png', 'group': 'item', 'x': 240, 'y': 0, 'w': 48, 'h': 48}","{'base': 650, 'purchasable': True, 'total': 2800, 'sell': 1960}","['Health', 'SpellBlock', 'HealthRegen', 'Aura', 'MagicResist', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatSpellBlockMod': 40, 'FlatHPPoolMod': 450}","['6660', '3211']",3.0,,,,,,,,,
286,6665,"Jak'Sho, The Protean","<mainText><stats><attention>300</attention> Health<br><attention>50</attention> Armor<br><attention>50</attention> Magic Resist</stats><br><br><passive>Voidborn Resilience</passive><br>During combat with champions become empowered, increasing your bonus <scaleArmor>Armor</scaleArmor> and <scaleMR>Magic Resist</scaleMR> until end of combat.</mainText>",,,['7026'],"{'full': '6665.png', 'sprite': 'item5.png', 'group': 'item', 'x': 288, 'y': 0, 'w': 48, 'h': 48}","{'base': 1100, 'purchasable': True, 'total': 3200, 'sell': 2240}","['Health', 'SpellBlock', 'Armor', 'MagicResist']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatSpellBlockMod': 50, 'FlatHPPoolMod': 300, 'FlatArmorMod': 50}","['1031', '1057', '1028']",3.0,,,,,,,,,
287,6667,Radiant Virtue,"<mainText><stats><attention>350</attention> Health<br><attention>30</attention> Armor<br><attention>30</attention> Magic Resist<br><attention>10</attention> Ability Haste</stats><br><br><br><li><passive>Guiding Light:</passive> Upon casting your Ultimate you Transcend, increasing your Max Health. While Transcended you and allies heal over time.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items Health.</mainText>",,,['7027'],"{'full': '6667.png', 'sprite': 'item5.png', 'group': 'item', 'x': 336, 'y': 0, 'w': 48, 'h': 48}","{'base': 600, 'purchasable': False, 'total': 2700, 'sell': 1890}","['Health', 'SpellBlock', 'Armor', 'Aura', 'CooldownReduction', 'AbilityHaste']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatSpellBlockMod': 30, 'FlatHPPoolMod': 350, 'FlatArmorMod': 30}","['3105', '1011']",3.0,False,,,,,,,,
288,6670,Noonquiver,<mainText><stats><attention>25</attention> Attack Damage<br><attention>20%</attention> Critical Strike Chance</stats><br><br></mainText>,,,"['3032', '3095', '6673']","{'full': '6670.png', 'sprite': 'item5.png', 'group': 'item', 'x': 384, 'y': 0, 'w': 48, 'h': 48}","{'base': 450, 'purchasable': True, 'total': 1400, 'sell': 980}","['Damage', 'CriticalStrike']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatCritChanceMod': 0.2, 'FlatPhysicalDamageMod': 25}","['1036', '1018']",2.0,,,,,,,,,
289,6671,Galeforce,"<mainText><stats><attention>50</attention> Attack Damage<br><attention>15%</attention> Attack Speed<br><attention>20%</attention> Critical Strike Chance<br><attention>7%</attention> Move Speed</stats><br><br><br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Attack Damage.<br><br><rules>Maximum missile damage dealt when enemy Health is below 25%.<br>Cloudburst's dash cannot pass through terrain.</rules><br><br><active>Active -</active> <active>Cloudburst:</active> Dash in target direction, firing three missiles at the lowest Health enemy near your destination. Deals physical damage, increased against low Health targets.</mainText>",,,['7006'],"{'full': '6671.png', 'sprite': 'item5.png', 'group': 'item', 'x': 432, 'y': 0, 'w': 48, 'h': 48}","{'base': 650, 'purchasable': False, 'total': 3400, 'sell': 2380}","['Damage', 'CriticalStrike', 'AttackSpeed', 'Active', 'NonbootsMovement']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatCritChanceMod': 0.2, 'FlatPhysicalDamageMod': 50, 'PercentAttackSpeedMod': 0.15, 'PercentMovementSpeedMod': 0.07}","['1038', '3086', '1036']",3.0,False,,,,,,,,
290,6672,Kraken Slayer,"<mainText><stats><attention>50</attention> Attack Damage<br><attention>40%</attention> Attack Speed<br><attention>7%</attention> Move Speed</stats><br><br><passive>Bring It Down</passive><br>Every third basic attack deals additional physical damage on-hit, increasing when hitting the same target repeatedly.</mainText>",,,['7041'],"{'full': '6672.png', 'sprite': 'item5.png', 'group': 'item', 'x': 0, 'y': 48, 'w': 48, 'h': 48}","{'base': 200, 'purchasable': True, 'total': 3100, 'sell': 2170}","['Damage', 'AttackSpeed', 'OnHit', 'NonbootsMovement']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatPhysicalDamageMod': 50, 'PercentAttackSpeedMod': 0.4, 'PercentMovementSpeedMod': 0.07}","['6690', '3051', '1043']",3.0,,,,,,,,,
